ID,Categoria,Titulo
"ff8647e1-f0d8-4fa9-bc2c-aed349ffb07a","News","Confira o resumo dos capítulos das novelas da TV Globo – Semana de 18 a 23 de agosto"
"1fc37929-3df8-421d-b89e-9691525306d9","News","OpenAI lança o ChatGPT-5, seu novo modelo de IA generativa"
"12d3eee7-2a72-4eae-ab94-471bb2c30021","News","Trump ordena que novo censo nos EUA exclua imigrantes irregulares"
"54c0c939-fe05-4e71-ad31-9e623d196812","News","Terra teve 3º julho mais quente já registrado, dizem cientistas"
"c54cea48-eff8-4349-9795-121d05dd8171","News","Gaza registra recorde de casos de desnutrição aguda, diz OMS"
"148f24d1-6920-45cc-b87c-b5e7747ed816","News","Fala de Lula sobre humilhação em ligação a Trump repercute em TV dos EUA"
"02da1b30-81e0-4e60-baeb-9c9e558274cc","News","Nasa quer instalar reator nuclear na lua, diz secretário interino"
"e2957b93-8ad4-4e10-9c33-779ef2fac0b8","News","O que se sabe sobre o ataque a tiros em uma base militar dos EUA"
"dc5e3151-e442-4e75-9b90-d862812d4b7c","News","McDonald’s enfrenta queda de clientes ‘cruciais’ de baixa renda nos EUA"
"a1b66cd3-a742-4609-b380-d4f9f1ec59b3","News","Trump eleva a 50% tarifa sobre Índia por petróleo da Rússia"
"19b7a841-ffe7-4e84-bd11-3d69a7d02259","News","Governo Lula vai à OMC contra tarifas de Trump"
"8d9947ba-991d-45bc-90dd-01b69a860efd","News","Embraer propõe fabricar cargueiros nos EUA para evitar tarifa"
"a85b693b-6bdf-4637-ac8e-5d92e69725c9","News","Brasil escapa de exigência de caução de até US$ 15 mil para vistos dos EUA"
"892698ca-1637-43be-98d6-5b013979bcec","News","ONU chama de ""alarmante"" possível expansão israelense na Faixa de Gaza"
"c651e993-a393-4a33-b005-96e0e7c98704","News","Netanyahu diz que Israel deve derrotar Hamas em Gaza para libertar reféns"
"956e80eb-d230-4edb-9231-2a4dcdbdfd75","News","Ruanda receberá até 250 migrantes expulsos pelos EUA"
"0576cc2f-36ac-4936-89f3-730f1a0d95ca","News","EUA podem exigir caução de até US$ 15 mil para alguns vistos"
"843b4e06-8449-49d0-8a56-8283cad8a8e7","News","EUA condenam prisão domiciliar de Jair Bolsonaro;"
"5edf5f26-79fb-474c-993f-46e4f62d0aba","News","Brasileira é presa na Flórida após realizar procedimentos estéticos sem licença médica"
"5d1e9f36-e68a-434d-bde3-c947f119b3ca","News","Maior incêndio florestal do ano nos EUA segue fora de controle no Grand Canyon"
"a0e6805c-b25d-4880-8a5c-0b36ffdebc98","News","Moraes decreta prisão domiciliar de Bolsonaro"
"5e3881a6-c306-45a4-8480-ea3a958426b5","News","Cidadania italiana: Corte rejeita limitar reconhecimento a descendentes e abre precedente para derrubar nova lei"
"d7effff9-aba8-4ffb-af2d-121aa33a10fb","News","Trump diz que aceita conversar com Lula sobre tarifas; presidente do Brasil se diz aberto ao diálogo"
"99e4d347-fed0-4537-bae6-d362d58dd8cf","News","Tarifas de Trump sacodem bolsas de valores"
"4973bafc-a5d7-474b-a650-f01065954b15","News","Trump ordena envio de submarinos nucleares em resposta a comentários russos ‘provocativos’"
"7b072d57-0398-4fcc-8c01-914eae6ea772","News","Ministro Alexandre de Moraes diz que vai ‘ignorar’ sanções dos EUA"
"a429bb4f-c028-4b23-b2b1-4595f20df268","News","Confira o resumo dos capítulos das novelas da TV Globo – Semana de 11 a 16 de agosto"
"9c8823bf-d364-4c7e-b253-907a72bef345","News","Recorde: EUA registram 'mega relâmpago' mais longo do mundo, com 829 km de extensão"
"0d21ef51-2676-4e9b-bc9d-9a7d62c1346d","News","Enchente invade metrô de Nova York e forma ""cortina de água"""
"6a3bd6c1-26d7-4026-bc5b-5c5c66ad3b79","News","Brinquedo de parque de diversões quebra no ar e fere 23 na Arábia Saudita"
"0c2c912a-bb97-4af4-a395-4d328327f615","News","Do TikTok ao Instagram, Vaticano promove ‘missionários digitais’"
"70329d15-aca6-4a98-965d-431761fcb91c","News","Trump adia aumento das tarifas ao México por 90 dias"
"575ce9e8-cfa0-45bd-88f7-90e315811a5d","News","Untitled"
"21ad3aa9-7739-44a3-9c67-f1801739a83a","News","Tarifa de Trump: taxa de 50% contra o Brasil tem longa lista com quase 700 exceções"
"5b6c0d28-aa47-4466-88c4-e7d08901ebf9","News","Israel condena intenção do Canadá de reconhecer o Estado Palestino"
"58ca0094-d9bd-4f7a-9e60-2c10415642cc","News","O que é a Lei Global Magnitsky, que EUA usou contra Alexandre de Moraes"
"240ccc67-5273-4c0c-bb16-4f80fa20e2c4","News","EUA e Índia lançam satélite de observação terrestre"
"6dbc9684-4c9b-4f5c-8917-9364d8c2a240","News","FMI aumenta para 3% sua previsão de crescimento global para 2025, apesar das tarifas"
"d8ad83eb-425f-4865-aeb9-4537f387fde6","News","Terremoto de magnitude 8,7 atinge a Rússia e provoca alerta de tsunami"
"fecbd188-2be1-470b-a7d8-4c5b6a62cb9d","News","Gaza enfrenta 'pior cenário possível de fome', diz órgão de segurança alimentar ligado à ONU"
"c7bb39bd-2d49-47c8-afa5-e66aad66678f","News","Trump dá 10 dias para Putin acabar com a guerra"
"02034612-113f-49ed-8e12-bc880e8a6cd9","News","Carla Zambelli é presa na Itália e poderá ser extraditada"
"39deeb11-70b8-43a5-86c0-e54a90c91160","News","Atirador com fuzil mata 5 pessoas em prédio de luxo de Nova York, nos EUA"
"e8ba6cd7-9595-4103-9a7b-67962708d528","News","Brasil deixa o Mapa da Fome da ONU após três anos"
"78c416c8-55ce-4d7b-9415-8d07c201953f","News","Como vai funcionar a 'polícia para imigrantes' em Portugal"
"ab6ad16a-08e1-4741-a2c4-804bbd6b1ff9","News","China dará R$ 2,8 mil/ano por criança para elevar natalidade"
"5c4cd39c-fe64-4d01-94da-c8007807accf","News","Trump dá ’10 ou 12 dias’ a Putin para acabar com guerra na Ucrânia"
"b8b72928-8734-4395-a515-48b84a2172ef","News","Estados americanos receberão auxílio para construir prisões para imigrantes"
"52bb18f6-543c-4240-9b04-c3ec9f15647d","News","Palestinos tentam sobreviver em meio à fome e guerra em Gaza"
"1b46493c-9536-4375-9ea7-67fae29fd628","News","Ex-deputado George Santos se entrega e é preso nos EUA"
"edd6253f-8e9d-4f0c-8b1c-586332b3c074","News","Trump avalia que há 50% de chances de alcançar acordo comercial com UE"
"12f8d028-1a67-4ea9-ae70-a79f0debc2a4","News","Dar 7 mil passos por dia reduz risco de demência e diabetes"
"f79833f8-a6e8-42e7-aa2e-eb2589aacf53","News","Confira o resumo dos capítulos das novelas da TV Globo – Semana de 04 a 09 de agosto"
"592ea562-da7b-4e57-8dc1-3d504d2faecd","News","Governo Trump já deportou 150 mil pessoas em seis meses"
"d9276c08-d5de-4316-b3da-1417d7950564","News","Encarregado da embaixada dos EUA diz que país tem interesse em minerais críticos do Brasil, relata presidente de instituto"
"2b2dcb73-72cb-4cd2-94d7-a6e4f148a982","News","ONU: 20% das crianças na Cidade de Gaza estão desnutridas"
"ea79faed-946f-463a-b327-d4a2269740ee","News","STF descarta prisão preventiva de Bolsonaro"
"9da8d55d-3551-4273-ac79-3f09993b7d3c","News","Trump diz que tarifa de 50% é para países ""sem boa relação"""
"5615ca9e-8f00-4b41-ab21-2396c2a580c4","News","""Até o ET sabia a hora de voltar"", diz Embaixada dos EUA no Brasil"
"d77b5f73-f7c7-4be4-9c56-ecf5b96d2eb0","News","Corte Internacional conclui que as mudanças climáticas são 'ameaça existencial'; entenda por que a decisão é histórica"
"311d4832-e580-48d4-9e83-78071231ba30","News","OMS vê aumento ""mortal"" da desnutrição causada pela fome na Faixa de Gaza"
"13dc5e5a-cd2a-40e5-82c5-c9be2c79479e","News","Trump anuncia acordo comercial com o Japão com tarifa de 15%"
"7a9e1098-7ca6-456b-af51-2ecdd94901d6","News","Coca-Cola vai lançar bebida com açúcar de cana nos EUA após pressão de Trump"
"e6913aca-2672-4556-98e2-82365e784b0f","News","Venda de carne bovina do Brasil para os EUA cai 60% após recorde de abril, diz associação de exportadores"
"e799f13e-ba0b-4892-b493-4182c369e34d","News","Barcelona fecha terminais de cruzeiro para combater turismo excessivo"
"9b30a50c-4f45-4507-8bcc-a412d39b8d82","News","Estados Unidos se retiram mais uma vez da Unesco"
"fd69c6a3-8444-4f1d-8534-fd1f296c6d1a","News","Morre Ozzy Osbourne, ícone do heavy metal, aos 76 anos"
"e7aa6697-6ba8-4927-a3c8-9d14bebf844e","News","México pede deportação imediata de seus cidadãos em meio a denúncias de maus-tratos nos EUA"
"55c626c6-d211-495b-83a0-fb40a4ff0dfd","News","EUA poderiam bloquear GPS no Brasil? Entenda como funciona sistema de geolocalização"
"593901e4-69d1-423f-9786-c7b552c55413","News","Relatório denuncia abusos contra imigrantes detidos nos EUA"
"58910df5-ee5e-4ba4-8d57-12be5ce12ec1","News","Moraes manda defesa de Bolsonaro explicar descumprimento de medida cautelar"
"8402ffc6-c652-4638-b366-e3d08da76906","News","Israel expande operações em Gaza apesar de apelos pelo fim da guerra"
"9cfbd4aa-26e3-4161-81e4-b4befd1c9b76","News","'Bullying de Trump contra Brasil está saindo pela culatra', diz jornal Washington Post"
"5f6a25a0-d5ff-4f7a-b289-10eea0fd4460","News","Morre aos 50 anos a cantora Preta Gil"
"950f8c76-5399-4753-9a22-1458cd0da9f3","News","O bloco de gelo de 1,5 milhão de anos que guarda segredos sobre o futuro do planeta"
"c7ead5e5-d8f7-4eb8-856a-a2ff18a97c12","News","Governo Trump proíbe Moraes e aliados no STF de entrarem nos EUA"
"f771861b-3b14-49a7-8ef0-a4a46fd3fad1","News","Para imigrantes nos EUA, audiências obrigatórias se tornaram uma ameaça"
"7725c2f7-67fd-4170-b7c5-c8de2368b90c","News","EUA rejeitam acordo da OMS sobre preparação para futuras pandemias"
"5dd1692f-15fd-473b-a51e-e3fdc33d12ce","News","STF manda Bolsonaro usar tornozeleira eletrônica"
"049c6521-465b-4a96-9e1c-dfdfd10f98f3","News","Confira o resumo dos capítulos das novelas da TV Globo – Semana de 28 de julho a 02 de agosto"
"bda7b5de-8626-4afb-83ed-1f797b9c0889","News","Emoji de rosto com olheiras é eleito o mais representativo de 2025"
"b1fa8375-dc92-408c-a239-a0e54b0a76dc","News","Câmara dos EUA aprova lei para regular criptomoedas"
"9236c126-f8fb-4823-9b72-72b1a92a1276","News","Trump é diagnosticado com insuficiência venosa crônica, diz Casa Branca"
"11f88d60-00bd-47ce-93d7-97c9fe9b7d69","News","Lula critica ""chantagem"" dos EUA e promete taxar big techs"
"1fefe418-696e-49d7-8c08-c3279b8513ae","News","Astrônomos observam o nascimento de um sistema solar"
"eb2be3a1-b5f6-467a-b205-f59537aa5d1f","News","Imagens de drone mostram construção de muro secundário entre EUA e México"
"37d29b49-462b-49ba-924b-03b8e169a0c7","News","Brasil rebate investigação comercial dos EUA e defende Pix"
"b545bdfd-6021-4e12-bc1f-9b859ad4e01d","News","Portugal aprova regras ainda mais duras para imigrantes"
"a88651b1-04db-4668-bb15-15158ea58589","News","A lenta destruição das estátuas gigantes na Ilha de Páscoa: 'Um dia voltarão ao oceano'"
"37bea67a-11ce-4c53-85c2-ea2f9cfa8757","News","EUA iniciam investigação sobre práticas comerciais do Brasil"
"7d32bb0a-c5da-4de5-a599-fa33a353ddc3","News","Políticas de Trump impulsionam migração reversa rumo ao sul"
"2345e4a1-aece-405b-9d77-2076ecb6f7e4","News","Economia chinesa cresce apesar de tarifaço de Trump"
"de779afa-6a2a-4d2d-bfcc-2887f2b21ffa","News","Brasil volta à lista de países com mais crianças sem vacina"
"ac2b8822-44fa-401b-88a0-462606873486","News","Avião declara emergência e retorna a Los Angeles após fogo no motor"
"9c80cfdc-39e9-49b4-aa79-cb203d90f435","News","Lula assina decreto que regulamenta Lei da Reciprocidade Econômica"
"05ecd357-c260-4ea6-b7f1-a0ea49690e32","News","Fabricantes de sorvetes dos EUA eliminarão corantes sintéticos"
"ca74f101-057b-434f-ba3b-124e27d1f2e5","News","Dólar vai a R$ 5,58, maior valor em mais de um mês, com ameaças de Trump"
"7548d249-9e0e-4579-a2bc-5b04bdb11dbb","News","Trump ameaça impor tarifa de 100% contra Rússia se não houver cessar-fogo"
"ab9ef287-2cc9-4560-bb07-e8bd45aba049","News","Incêndio florestal avança no Grand Canyon e destrói monumento histórico dos EUA"
"01bf2112-7a65-4b95-aea4-6986341663a0","News","Trump ameaça revogar cidadania de apresentadora norte-americana após receber críticas"
"06786918-7a5c-4407-ab56-05136ebff97b","News","4 perguntas para se fazer antes de usar qualquer ferramenta de inteligência artificial"
"8db9b287-113d-4ed9-836e-1887ed5015b1","News","Combustível do avião da Air India foi cortado pouco antes do acidente"
"4b41f03f-8ef6-455c-a7ca-db088fd68b52","News","Trump diz que pode negociar tarifa de 50% com Lula, mas 'não agora'"
"652733d4-bb63-48f1-8347-c831553a89a5","News","Trump anuncia tarifa de 35% ao Canadá a partir de agosto"
"273d9ee2-35d9-406c-8940-04a0b979acda","News","Confira o resumo dos capítulos das novelas da TV Globo – Semana de 21 a 26 de julho"
"c2550979-f569-4378-9320-d4a669d82516","News","Pesquisa mostra que Marte foi úmido há bilhões de anos e reforça indícios de que pode ter sido habitável"
"ae3b2105-5528-400f-8a04-c9a7d6915f0d","News","Ameaça de tornado nos EUA deixa mais de um milhão de pessoas em alerta"
"2585fe8e-78c4-40af-b590-043725eb42b1","News","Quais são os 10 produtos brasileiros mais exportados para os EUA e os impactos da tarifa de 50%?"
"47fa1d08-e075-4add-929d-90f27cc934b2","News","Brasileiros inundam perfil de Trump com comentários contra tarifa de 50%"
"45ae5cdf-1351-4d81-96a7-abe622710422","News","UE faz acordo com Israel para aumentar ajuda a Gaza"
"4337139c-7242-4bff-adf3-8e0fb6f9bc03","News","Lula diz que tarifaço de Trump será respondido com lei de reciprocidade"
"5842306c-ac4b-4ea7-8bd6-c36bb93b0e4b","News","Trump pressiona Brasil e anuncia tarifa extra de 50%"
"e5dc7de8-9135-403a-822b-9f2f95f200b3","News","Juliana Marins morreu entre 2 e 3 dias após a 1ª queda: autópsia da Polícia do RJ cita a data da morte apontada pela perícia indonésia"
"63f5f0c3-207f-4f7d-83ca-a43e6cbba7d5","News","Onda de calor na Europa mata 2,3 mil em dez dias"
"c2a6743d-550c-4c65-90ad-f99bf2bb22dd","News","Busca por desaparecidos continua após enchentes no Texas"
"1852198d-9173-4ef4-bcd3-2e1e7c34fc4a","News","Suprema Corte dos EUA permite que Trump retome demissões em massa"
"6d3a8e91-b812-42ed-9b98-c47b26dcb925","News","Famoso ponto turístico de Atenas fecha em meio ao calor intenso"
"57459816-1675-4696-99b1-371c31100ad3","News","Professores dos EUA e gigantes da IA se aliam para formar educadores"
"b3c2b94d-c4a8-4432-9cc8-42386b83e890","News","Trump descarta mudar data limite para tarifas e ameaça com mais encargos"
"519300ba-89f1-4c71-9ee2-e77ea2596fa9","News","Enchentes no Texas: 172 pessoas continuam desaparecidas, diz governador"
"9a129303-9f0f-4ebf-8858-158189b5c722","News","Avião faz pouso de emergência na Flórida após incêndio em bateria portátil"
"d73440d0-076a-42bd-9250-e34f8cc6940e","News","Trump imporá tarifas adicionais de 25% ao Japão e à Coreia do Sul"
"a4894ef8-027b-4a2c-99e4-2cbf0c2a8f01","News","As estratégias de brasileiros na construção civil para escapar de blitze de Trump: 'Parecer menos latino, andar de carro de americano"
"4cc85347-3e21-4b84-b49e-045c2dcb5c5d","News","Saldo de mortos em enchentes nos EUA já passa de 100"
"93315800-e7c9-4668-bca9-de9aa00a0f63","News","Trump ameaça tarifas a países que se alinharem ao Brics"
"ccf37bac-0203-4712-a29e-072d97e618e4","News","Texas busca desaparecidos após enchentes que deixaram 78 mortos"
"23b7feb4-35b0-4d85-a510-e87e15007795","News","Elon Musk lança partido político nos EUA"
"8fea8e96-d61a-41c4-9337-1ed6d59fc735","News","Texas faz busca intensa por 27 meninas desaparecidas em enchentes"
"e9df5a70-ebba-4e5d-9e22-6c8d04ba0d11","News","Fortes tempestades na Flórida podem atrapalhar fim de semana do feriado de 4 de julho"
"a67448de-a4bb-4a7a-8487-b14d23dc5e58","News","Trump promulga lei orçamentária ‘Grande e Bela’ no Dia da Independência"
"4ed6ed11-5403-4dc0-b77c-821bda096581","News","Enchentes no Texas deixam 13 mortos e 20 crianças desaparecidas; o que se sabe"
"49e51dc7-37b8-4ec8-bcd0-d4882bb29fa4","News","Confira o resumo dos capítulos das novelas da TV Globo – Semana de 14 a 19 de julho"
"76a92460-2170-46ff-8c08-dd5860505bb1","News","Hamas dá resposta positiva à proposta de cessar-fogo na Faixa de Gaza"
"9fcdd542-d21b-431b-a1e0-43c5c9a54c64","News","Comissário Tony Ortiz lidera ações para enfrentar crise de saúde em Orlando e impulsionar crescimento econômico"
"fe5fd341-3d88-4274-ae70-8996a6123dd8","News","Setor privado dos EUA sofre primeira redução de empregos em anos"
"ec2fb1c7-a899-4e6c-876a-e7599494bfcb","News","Dólar cai a R$ 5,41, menor valor em quase um ano, com EUA e IOF no radar"
"f0d9a71e-10a4-4165-bf7a-df0d30c84f32","News","‘Diddy’ é absolvido de 2 acusações graves e condenado por outras mais leves"
"1d82fe03-5333-4bcb-823e-76f468a1bde7","News","Avião faz pouso de emergência nos EUA após relato de fumaça na cabine"
"eabbc8d6-46ee-4806-8050-a26195de6dac","News","Senado dos EUA aprova projeto de Trump que reduz impostos, aumenta verba contra imigrantes e corta programas sociais"
"b536fe58-aa43-4d2e-a434-759c25211425","News","Grécia começa a cobrar taxa de passageiros de cruzeiros em Santorini e Mykonos"
"a5a98913-98e6-445b-8553-0d2de2b220e0","News","Deportar Musk? Trump não descarta analisar esta possibilidade"
"9d6f4080-0ad2-4284-aa5c-283fc344bce4","News","Interpol alerta para ""crise global"" de fábricas de golpes"
"84bee48a-65cf-4a57-9e22-b76202d66dc5","News","OMS: Uma em cada seis pessoas no mundo sofre de solidão"
"13fbaf08-0f81-4b4b-a399-8c873c411731","News","Governo brasileiro atende pedido, e corpo de Juliana Marins passará por nova autópsia; governador indonésio admite falhas em resgate de brasileira"
"cbb53f72-d534-4207-87e9-6a2a042d1871","News","Criança cai no mar durante cruzeiro da Disney e pai pula do navio para salvá-la"
"6563f02c-b7dd-42a8-b8c5-5f649093584f","News","Casa Branca acusa Harvard de violar direitos civis de judeus"
"c0788a08-cd79-437b-b2ac-a7197b044c68","News","Dólar acumula queda de 12% e fecha a R$ 5,43"
"884e2fd2-b486-476c-ab1f-5e628a07e495","News","Onda de calor sufocante dispara alertas no sul da Europa"
"7139481c-a1b5-4464-83a6-d3b14c49a73b","News","Imigrantes brasileiros em Orlando: a luta por um lar entre altos aluguéis e adaptações culturais"
"2f2850a1-1966-4417-b17f-498f885cb24a","News","Suprema Corte dos EUA limita poder de tribunais pequenos de barrarem Trump"
"06c23e32-da2c-4d1c-b1b2-ff4162649c7d","News","O que autópsia revela sobre morte de Juliana Marins em vulcão na Indonésia"
"62d69fdb-885d-4b9e-8113-683b8bddb042","News","EUA vão retirar Status de Proteção Temporária de imigrantes haitianos"
"6f526d6d-a586-4ab9-b261-66494e5ff303","News","Coreia do Norte inaugura complexo turístico que acomoda 20 mil visitantes"
"3e8a9ef9-e536-4170-98db-1d4c3ab19a27","News","Confira o resumo dos capítulos das novelas da TV Globo – Semana de 07 a 12 de julho"
"31f026da-f3ef-43d7-ac30-5b79316e55f2","News","Imagens de satélite revelam novos sinais de danos em instalações nucleares iranianas"
"9a8462fa-f6fe-451f-8aa8-018f211f01a0","News","PIB dos EUA registrou contração de 0,5% no primeiro trimestre, acima do previsto"
"b516b545-ca36-41ce-a2e8-a05745c72cb1","News","Lula diz que vai revogar decreto que impede traslado de brasileiros"
"a1689c97-2477-43a4-831a-4f6b4215ab80","News","Por que levou dias para brasileira Juliana Marins ser resgatada de vulcão na Indonésia?"
"6ae1e85f-be1f-4c89-83aa-6f9fa0caec3a","News","Brasileira passa 16 dias presa nos EUA: 'Discriminam quem não fala inglês'"
"36c046dd-ee7e-4a8c-b242-157b7cb52d0d","News","Supertelescópio James Webb descobre seu 1º planeta fora do Sistema Solar"
"eef70f18-6058-4c09-b0a8-08183d9ddd07","News","Flórida constrói ‘Alcatraz dos jacarés’ para imigrantes"
"cc1ef8c2-496f-4ca4-81ae-65602a21baa6","News","EUA vão monitorar redes sociais de quem pedir visto de estudante"
"d49ec1e8-4e6d-4abd-bb6e-0c2a31901ad1","News","Brasileiro é condenado por matar adolescente com espada em Londres"
"2cf1e7ee-848c-4d4b-be27-670dc01ae8b5","News","Corpo da brasileira Juliana Marins é recuperado na Indonésia e família diz que irá à Justiça por 'negligência'"
"84520907-f5cc-48ef-8f67-0e72370fee81","News","Anac proíbe Voepass de operar definitivamente por falta de segurança"
"ee3401c4-98b9-4888-aa32-d53200acbe2f","News","Costa leste dos EUA registra 2º dia de temperaturas ‘extremamente perigosas’"
"8d1f20f1-bf27-4438-93d5-8bd7a393bf70","News","Presidente do Fed reitera que não há pressa para baixar juros nos EUA"
"588780db-3cc0-4849-b700-1dd2802acba1","News","Brasileira que caiu em vulcão na Indonésia é encontrada morta"
"d67dcd8c-fe11-4ec5-b45b-6f1aa07071ab","News","Trump repreende Irã e Israel e diz que cessar-fogo está ‘em vigor"
"24f943a3-fe6a-43c8-b44a-69357501afd9","News","Programa nuclear do Irã foi destruído, diz ex-inspetor da ONU"
"c35fc8bc-40b9-41ba-8b02-03d90dc58390","News","Brasileiros enfrentam armadilhas na compra de carros usados em Orlando"
"396bcef1-46d4-4b82-a8e8-7fc9996360c4","News","Trump anuncia cessar-fogo entre Irã e Israel: o que acontece agora?"
"12a1beb8-4f46-4df7-8c79-3019571be1d5","News","Leste dos EUA enfrenta primeira onda de calor do ano"
"873b9479-2ef0-49a8-bcef-2c94a8b278b9","News","A corrida contra o tempo para salvar brasileira em vulcão na Indonésia: a linha do tempo do acidente até agora"
"e667ec86-fafd-4f2f-8419-f2e09cf440ec","News","Irã ataca base dos EUA no Catar após bombardeios contra instalações nucleares"
"1507eddb-6bd5-4ca5-b6c8-e692fc270f8b","News","EUA ataca três importantes instalações nucleares no Irã"
"f959cf9c-4a5c-4d88-8c89-24fd1f18c1db","News","Brasileiros gastaram quase R$ 15 bilhões em encomendas internacionais em 2024, novo recorde"
"091ee437-f1d0-4193-b51c-1af74565fb50","News","Escrever texto com ChatGPT faz mal ao cérebro, sugere estudo"
"f482da39-b150-4ea3-b50d-9d3d558bc98b","News","Estados Unidos registram sua primeira onda de calor do ano"
"5724680c-4d4e-4405-ad4f-3c976ea4a3a2","News","Irã descarta negociar programa nuclear com EUA enquanto Israel continuar sua ‘agressão’"
"0190978f-e5c1-43e8-a421-914607988edb","News","Violência contra crianças em áreas de conflito bate recorde"
"827867ab-32cd-40a7-81e1-b07ea97b0a8f","News","Confira o resumo dos capítulos das novelas da TV Globo – Semana de 30 de junho a 05 de julho"
"f3ad5c86-24c1-44d4-bc0f-fbc2d9a99522","News","Trump assina decreto para prorrogar por 90 dias prazo de venda do TikTok"
"8679d2ba-1e20-4d26-8af2-70e2ec33a2f9","News","Morre Francisco Cuoco, um dos grandes nomes da TV brasileira"
"3b0246d6-6914-4113-9fd3-29c349606baa","News","Trump decidirá se EUA entrarão no conflito em duas semanas, diz Casa Branca"
"05fcd9df-4a97-4792-b163-38338bb17184","News","Foguete Starship da SpaceX explode em plataforma de lançamento no Texas"
"99483c92-d65e-47bc-bcf4-b8cbad09cb57","News","EUA ganharam 1 mil milionários por dia em 2024; Brasil tinha 433 mil com US$ 1 milhão"
"6f39ed22-f61f-454b-9fc7-12e78656e977","News","Fed mantém juros e rebaixa prognóstico para a economia dos EUA; no Brasil, BC sobe juros para 15% ao ano e sinaliza fim do ciclo de alta"
"b61c4a04-d1c9-482f-851b-08b8e7f220d1","News","Como prisão de brasileira revelou monitoramento secreto do serviço de imigração de Trump"
"e58a4de6-caf3-40de-9893-db39298544a4","News","Brasil se declara livre de gripe aviária após foco que afetou exportações"
"07092f7c-86ec-47f1-a0a4-10fa0f44d465","News","Furacão Erick sobe para a categoria 2 no Pacífico mexicano"
"aa0ac83c-1560-47c3-bb0b-0a64536b594f","News","A verdadeira razão da guerra entre Israel e Irã: entre a sobrevivência e a geopolítica"
"67536a9d-4e5a-4894-8f72-b8645ebaaa5b","News","Universitária brasileira é presa pelo serviço de imigração nos EUA"
"956ffb43-c8d6-4410-8a8a-ad65f07fe9f2","News","Trump prorroga por 90 dias prazo para venda do TikTok"
"26637a16-ae95-4f5d-a939-1339a330b201","News","Cristina Kirchner vai cumprir pena em sua residência em Buenos Aires"
"94185bb8-5037-44b0-8b6c-6a5c8f0cfe5f","News","Tom Cruise receberá um Oscar honorário"
"d84d5b47-52e4-47ed-961a-9fac99c41794","News","Trump ordena novas operações contra imigrantes em Los Angeles, Chicago e Nova York"
"11689799-ec90-4d1a-9af7-cd6cbe06a81c","News","OpenAI ganha contrato de R$ 1 trilhão e fornecerá sistemas de inteligência artificial para a Defesa dos EUA"
"8dfc8a9f-dfc9-46cf-b6da-e49b35f1ce5c","News","Dólar fecha abaixo de R$ 5,50 pela 1ª vez em 8 meses"
"feac4afd-8ca8-4187-b8f1-b2c46d3f9740","News","Trump deixará reunião do G7 mais cedo devido ao conflito no Oriente Médio"
"2f112a90-57a1-4fbc-80dc-eb6d8c1e0809","News","Os segredos do Sol que podem ser revelados por imagens nunca antes vistas"
"d1f1465d-eab9-45b3-bce1-cc923f3ab2f1","News","Israel x Irã: O que está em jogo para a economia global?"
"ce034daf-6a9c-4eb4-8f6d-ce2b33420d30","News","Irã dispara mísseis contra Israel em resposta aos ataques contra instalações nucleares"
"dbac0f38-401c-4fb6-a3ee-0e326c2c0c16","News","Sexta-feira 13 é mesmo mais 'azarada'? O que a ciência diz sobre a data mais temida do calendário"
"41a12e79-72cd-4b52-9f35-c45429a1c160","News","Confira o resumo dos capítulos das novelas da TV Globo – Semana de 23 a 28 de junho"
"3c42c2a6-f386-4be6-a8dd-3d45514b0783","Destaque","O sonho americano que vira retorno: por que alguns brasileiros desistem de viver nos EUA?"
"7e9568ad-5f64-4593-acb1-8cac7cd2a620","News","Israel realiza ataque contra 'dezenas de alvos' no Irã em ofensiva para minar programa nuclear do país"
"a0ef3269-48eb-450e-9533-e9ac10ce5a76","News","O que pode ter causado a queda do avião na Índia em apenas 30 segundos?; 241 pessoas a bordo morreram"
"d306ff89-7fe7-4db0-ae66-e281ce4806ac","News","Seis ativistas do barco Madleen são deportados de Israel, incluindo brasileiro Thiago Ávila"
"16a16cea-a707-4aab-bba5-cb2655e47cba","News","Mundo tem 122 milhões de deslocados à força e Venezuela lidera lista de refugiados"
"c9680baf-daf5-412d-86ae-aca1c73d980a","News","Disney e NBCUniversal processam gerador de imagens por IA Midjourney"
"ba24db1b-ee00-455e-b55a-6977ed8d422c","News","STF forma maioria para endurecer regulamentação de redes sociais"
"6ecde1a6-c2eb-4720-8fc6-c29439be3308","News","Protestos contra operações anti-imigração crescem nos EUA"
"e0794cf6-8150-4853-a1c7-8dcef4868abe","News","Irã ameaça atacar bases dos EUA no Oriente Médio em caso de conflito"
"63ca1969-c5c8-424a-b757-8c9172eea25a","News","Justiça argentina rejeita pedido de prisão imediata para Cristina Kirchner"
"d966c623-d500-4b6a-8f97-5f1bab21fecd","Brasileiros","Facebrasil: 15 anos de presença, voz e visão no coração da comunidade brasileira nos Estados Unidos"
"9f556fea-cca5-4252-8298-4f7081df5cd6","News","China e EUA prosseguem com negociações para consolidar trégua comercial"
"9b1fa758-3081-43f2-b8eb-cbc7a90fb2f9","News","Itamaraty confirma detenção de ativista brasileiro em centro israelense"
"ea86ad94-7816-40e4-a326-3b5584d14b37","News","Trump mobiliza fuzileiros navais e aumenta a tensão nos protestos de Los Angeles"
